date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2024-02-16,14,La Morocha,Luck Ra,6vRQqxOhUFd78p5tL8jXr7,70,134144,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-16,15,Sin Querer,Fer Vazquez & Flor Alvarez,0kVpyCPMT52a05026zHGiq,81,141071,1,5crzwGAdOnMyylNrwt8fWx,2023-12-14,"cumbia, cuarteto",cumbia
2024-02-16,16,Bronceado - Remix,Marama & MYA & Robleis,5e0oCRJKwwnSViF2EC7BMU,82,156631,0,5QEaSrsQcGcGKa6GEDkjAr,2023-12-13,"cumbia, cuarteto",cumbia
2024-02-16,17,Piel,Tiago PZK & Ke Personajes,6kPCcIAGoTeRrh8qrmKa90,77,141079,1,3s6jmSUxBLRxzKdevnFmJS,2024-02-01,"argentine trap, urbano latino",argentine trap
2024-02-16,18,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",2xbH0CuDbid800YW5nMPzR,80,217490,0,2j4yf0X00zieL424k90UVn,2023-12-05,"cuarteto, cumbia",cuarteto
2024-02-16,19,FLECHAZO EN EL CENTRO,YSY A & Bhavi,4jn3R3KF5hx2fCiXlj89yE,82,185241,0,4n6BNKtpmZOYUyfecMzzpZ,2023-09-06,"argentine trap, trap",argentine trap
2024-02-16,20,Besos con Fernet,Rusherking & Marama,0pRLWXcfuI8J90yKFIoChO,82,147375,0,3nlRyxS7z8bxvwLed33LMT,2023-11-07,"argentine trap, cuarteto",argentine trap
2024-02-16,21,Linda - Remix,Marka Akme & DJ Tao & Lauty Gram,7HrgGbnNKZKhBL70aFKpXk,81,234105,0,31O1cXWZUf4yRC28MwJ1wb,2023-09-27,"cumbia, rkt, turreo",cumbia
2024-02-16,22,Mentiras | CROSSOVER #3,Big One & Ulises Bueno & Rusherking,6Z28dALKtAgZ7AZRfjMQjY,80,168000,0,1adrM169dtUitpsQomXsX3,2023-07-25,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-16,23,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,3tiJUOfAEqIrLFRQgGgdoY,85,162500,0,7cAfD0HludcAifXAbcIR80,2023-04-04,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-16,24,Ni Una Ni Dos,BM,0H9WU0OIXPpbOVgzzOanXb,81,158535,1,2BrbrEMfRYAMmNPprw4Jey,2023-06-28,"rkt, turreo, cuarteto, cumbia",rkt
2024-02-16,25,Piscina,Maria Becerra & Chencho Corleone & Ovy On The Drums,6q6aChVJ5LLXFUSfakwpxW,82,225661,1,2dgGJoPFotq4qDUbzAKVU0,2023-11-08,argentine trap,argentine trap
2024-02-16,26,El Amor de Mi Vida,"Los Ángeles Azules, Maria Becerra",0N5qTofETElfJvRvpF3Mk6,62,184586,0,3qOtTVQrOweneiMPwaRme2,2023-08-18,"cumbia, cumbia sonidera, salsa",cumbia
2024-02-16,27,LA FALDA,Myke Towers,7iUtQNMRB8ZkKC4AmEuCJC,93,174229,1,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,"reggaeton, trap latino, urbano latino",reggaeton
2024-02-16,28,GTA.mp3,Emilia,6hv8hai0yo19JF2c6pppj6,77,151653,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-16,29,Le Gustan lo' Flaites,El Joan & Celso El Potente,503S5275Zy5OLT175UG1u1,80,183328,1,4PnQsqptHyiWZFGLIeNWrK,2023-03-17,"reggaeton chileno, rkt, chilean mambo, turreo, chilean trap",reggaeton chileno
2024-02-16,30,OJITOS ROJOS,Grupo Frontera,11PV8CaPqlto9Uejx92C35,81,221601,0,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2024-02-16,31,El Super Junte Rkt,Gusty dj & Salastkbron & Callejero Fino,1dtFrIzrr4DJZOHHESVwbt,78,383369,1,4kRkwZhpcxCFWP7NfWAGtY,2023-11-30,"rkt, turreo, guaracha",rkt
2024-02-16,32,Ahi Ahi,El negro tecla,5O9IqFNUVtjRlDpdKex3YH,79,176796,1,10b8qKyITW4qsKqatPr8q3,2021-12-08,"rkt, turreo, cumbia",rkt
2024-02-16,33,CORAZÓN VACÍO,Maria Becerra,3oNnzH6hmqIGIhJ1NcHlrh,83,160535,0,3YBQyY0Bj7bpxj0VHAse0P,2023-06-22,argentine trap,argentine trap
2024-02-16,34,Columbia,Quevedo,0uqt3MShCD4uYCIRNm6d4o,92,186000,0,7mxdTElQPU15fNSi8X7CFx,2023-07-07,unknown,unknown
2024-02-16,35,Quiero Creer,Luck Ra,4ZXZub1pPCWib6xlSHiTj6,65,145054,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-16,36,PERRO NEGRO,Bad Bunny,7iQXYTyuG13aoeHxGG28Nh,96,162767,1,4FftCsAcXXD1nFO9RFUNFO,2023-10-13,"reggaeton, trap latino, urbano latino, latin",reggaeton
2024-02-16,37,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",0u6JsFiEEXb6kaF0oqyeFi,68,204000,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-16,38,Una Foto,Mesita,1kqH58eGh2ZTOHwqBIB2tM,79,122500,0,4f47mbk3DOWJ16DXLnviMw,2023-08-15,"rkt, turreo, argentine trap, trap",rkt
2024-02-16,39,Bad Boy,Sayian Jimmy,1fTBr87WdB5OBBpVovXQOz,75,159101,1,5WN8wOXN4VxKVTxXlYfjXh,2023-11-10,"reggaeton chileno, chilean mambo, chilean trap, rkt, mambo, turreo",reggaeton chileno
2024-02-16,40,ANDO,Jere Klein,4GvEuYAfJlICR2SpMDaBxQ,84,172774,1,3Yg6mB7aDyVFTZBMcJPG5B,2023-12-01,"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt",reggaeton chileno
2024-02-16,41,Lágrimas | CROSSOVER #4,"Big One, TINI, BM",1lSayCmr2lS6ndxELoabIG,78,167419,0,30aaqAqle120bcBU5IDkgr,2023-10-10,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-16,42,ATORRANTE - con Los Palmeras,Emanero & Ulises Bueno & Migrantes,3ezO8gfskSWM3rk0GTfhFl,77,252347,0,7J0ELTewKJkd25s6AbcV1l,2023-07-08,"cuarteto, cumbia",cuarteto
2024-02-16,43,Mamichula - con Nicki Nicole,Trueno,0TUW9faHNaBmi89wsYGp9y,82,219201,0,1xBoZOfcOsqd77V6AENKYC,2020-07-23,argentine trap,argentine trap
2024-02-16,44,NO DA MÁS,"YSY A, Duki, ONIRIA, Yesan 雪山",7jDYmAWdghEWmQyqwLpriE,77,168484,0,4XDH5D7YsE7B8xuhIBDyht,2023-11-11,"argentine trap, trap",argentine trap
2024-02-16,45,PRINCESITA DE ...,Jere Klein,7pNzulQGBP6v2g4A2KnAJ6,86,162397,1,3Yg6mB7aDyVFTZBMcJPG5B,2023-12-01,"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt",reggaeton chileno
2024-02-16,46,Los del Espacio,LIT killah,1Hs1uUl8o2VtDp1DABFq0O,85,338000,0,6DVg3IJPFr7JZDDXYcyPbU,2023-06-01,"argentine trap, trap latino, trap, urbano latino",argentine trap
2024-02-16,47,Y TE VAS,Luck Ra,21RG4bCz6wb3iDCshmUGYT,71,148979,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-16,48,Luck Ra | Mission 15,Alan Gomez & Luck Ra,6CIMoDfTsvFVGhFi3v9Izn,78,133284,1,75ROUVsHe1IcWmeOBuFZtT,2023-05-17,"rkt, turreo",rkt
2024-02-16,49,Lollipop,Darell,3cDyocF0Ibdfs1SFQk5cLZ,88,199946,1,11UJfH39O0VqLiQGLW0D0e,2023-07-28,"reggaeton, trap latino, dembow, urbano latino",reggaeton
2024-02-16,50,Salgo a Bailar,FMK & Emilia,7xX7bER73YZSE4m76OpMXV,77,157830,0,0uRoHlgfvgSwumltupp9vs,2023-07-14,argentine trap,argentine trap
2024-02-17,1,HOLA PERDIDA,Luck Ra,7JKptWv4YXmievid0HajID,74,166536,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-17,2,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,1kqH58eGh2ZTOHwqBIB2tM,91,243898,0,4f47mbk3DOWJ16DXLnviMw,2024-01-05,"rkt, turreo, argentine trap, trap",rkt
2024-02-17,3,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,6VciS3dRMpZhJiDxT8ArFi,95,187172,0,0HMTQPl6rJmP7sQEaRYHRo,2024-01-10,"argentine trap, trap latino, urbano latino",argentine trap
2024-02-17,4,QUE ME FALTE TODO,Luck Ra,1TyBUtMxdmRfXhW3MmbxtQ,71,165918,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-17,5,Buscando Money,TWENTY SIX & Tayson Kryss,6vsKOJPjdxlYgRs8McgtCQ,85,150000,0,2dJSAvaObagSOskW5umnny,2023-07-21,"techengue, latin house, tech house",techengue
2024-02-17,6,ROZE | DJ TAO Turreo Sessions #22,DJ Tao & Roze Oficial,5wcghdKONQcc5TKx9jCcns,83,155291,0,5jpQWN1yr0LVt6ksILGFIP,2023-11-23,"rkt, turreo, guaracha, cumbia",rkt
2024-02-17,7,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,97,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-02-17,8,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,84,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-02-17,9,La_Original.mp3,Emilia,6Es8Sk3xe1HiJ2MXCfHHwR,85,140625,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-17,10,Inocente,Roze Oficial & Peipper,6gV8ALkSHfJi7Bprabr1FC,83,171500,0,1IwuM5jEXE9v58NVKUyrwk,2023-12-01,"rkt, turreo, cumbia, cuarteto",rkt
2024-02-17,11,Tal Para Cual,Salastkbron & Omar Varela,0mJRX0WnqWlu8Boe7gpQ1P,78,151224,0,2rqHSa1Lohs3fTDDFeFnBy,2024-01-11,"rkt, turreo, guaracha",rkt
2024-02-17,12,M.A.I,Milo j,3BJ9sUIHMqLpMGbDfrkp2x,88,184027,0,6yZnYBUtKfNEmfhgnzfXJE,2023-11-30,classical,classical
2024-02-17,13,Piel,Tiago PZK & Ke Personajes,6kPCcIAGoTeRrh8qrmKa90,78,141079,1,3s6jmSUxBLRxzKdevnFmJS,2024-02-01,"argentine trap, urbano latino",argentine trap
2024-02-17,14,La Morocha,Luck Ra,6vRQqxOhUFd78p5tL8jXr7,71,134144,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-17,15,Exclusive.mp3,Emilia,5f4mOETLngamMDTJnbF9s7,84,120600,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-17,16,Bronceado - Remix,Marama & MYA & Robleis,5e0oCRJKwwnSViF2EC7BMU,82,156631,0,5QEaSrsQcGcGKa6GEDkjAr,2023-12-13,"cumbia, cuarteto",cumbia
2024-02-17,17,Sin Querer,Fer Vazquez & Flor Alvarez,0kVpyCPMT52a05026zHGiq,81,141071,1,5crzwGAdOnMyylNrwt8fWx,2023-12-14,"cumbia, cuarteto",cumbia
2024-02-17,18,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",2xbH0CuDbid800YW5nMPzR,80,217490,0,2j4yf0X00zieL424k90UVn,2023-12-05,"cuarteto, cumbia",cuarteto
2024-02-17,19,FLECHAZO EN EL CENTRO,YSY A & Bhavi,4jn3R3KF5hx2fCiXlj89yE,82,185241,0,4n6BNKtpmZOYUyfecMzzpZ,2023-09-06,"argentine trap, trap",argentine trap
2024-02-17,20,Besos con Fernet,Rusherking & Marama,0pRLWXcfuI8J90yKFIoChO,81,147375,0,3nlRyxS7z8bxvwLed33LMT,2023-11-07,"argentine trap, cuarteto",argentine trap
2024-02-17,21,Linda - Remix,Marka Akme & DJ Tao & Lauty Gram,7HrgGbnNKZKhBL70aFKpXk,81,234105,0,31O1cXWZUf4yRC28MwJ1wb,2023-09-27,"cumbia, rkt, turreo",cumbia
2024-02-17,22,Mentiras | CROSSOVER #3,Big One & Ulises Bueno & Rusherking,6Z28dALKtAgZ7AZRfjMQjY,80,168000,0,1adrM169dtUitpsQomXsX3,2023-07-25,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-17,23,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,3tiJUOfAEqIrLFRQgGgdoY,85,162500,0,7cAfD0HludcAifXAbcIR80,2023-04-04,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-17,24,LA FALDA,Myke Towers,7iUtQNMRB8ZkKC4AmEuCJC,93,174229,1,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,"reggaeton, trap latino, urbano latino",reggaeton
2024-02-17,25,Piscina,Maria Becerra & Chencho Corleone & Ovy On The Drums,6q6aChVJ5LLXFUSfakwpxW,82,225661,1,2dgGJoPFotq4qDUbzAKVU0,2023-11-08,argentine trap,argentine trap
2024-02-17,26,Ni Una Ni Dos,BM,0H9WU0OIXPpbOVgzzOanXb,81,158535,1,2BrbrEMfRYAMmNPprw4Jey,2023-06-28,"rkt, turreo, cuarteto, cumbia",rkt
2024-02-17,27,Le Gustan lo' Flaites,El Joan & Celso El Potente,503S5275Zy5OLT175UG1u1,80,183328,1,4PnQsqptHyiWZFGLIeNWrK,2023-03-17,"reggaeton chileno, rkt, chilean mambo, turreo, chilean trap",reggaeton chileno
2024-02-17,28,El Amor de Mi Vida,"Los Ángeles Azules, Maria Becerra",0N5qTofETElfJvRvpF3Mk6,62,184586,0,3qOtTVQrOweneiMPwaRme2,2023-08-18,"cumbia, cumbia sonidera, salsa",cumbia
2024-02-17,29,OJITOS ROJOS,Grupo Frontera,11PV8CaPqlto9Uejx92C35,81,221601,0,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2024-02-17,30,GTA.mp3,Emilia,6hv8hai0yo19JF2c6pppj6,77,151653,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-17,31,El Super Junte Rkt,Gusty dj & Salastkbron & Callejero Fino,1dtFrIzrr4DJZOHHESVwbt,78,383369,1,4kRkwZhpcxCFWP7NfWAGtY,2023-11-30,"rkt, turreo, guaracha",rkt
2024-02-17,32,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",0u6JsFiEEXb6kaF0oqyeFi,68,204000,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-17,33,CORAZÓN VACÍO,Maria Becerra,3oNnzH6hmqIGIhJ1NcHlrh,83,160535,0,3YBQyY0Bj7bpxj0VHAse0P,2023-06-22,argentine trap,argentine trap
2024-02-17,34,Una Foto,Mesita,1kqH58eGh2ZTOHwqBIB2tM,79,122500,0,4f47mbk3DOWJ16DXLnviMw,2023-08-15,"rkt, turreo, argentine trap, trap",rkt
2024-02-17,35,Ahi Ahi,El negro tecla,5O9IqFNUVtjRlDpdKex3YH,79,176796,1,10b8qKyITW4qsKqatPr8q3,2021-12-08,"rkt, turreo, cumbia",rkt
2024-02-17,36,Mamichula - con Nicki Nicole,Trueno,0TUW9faHNaBmi89wsYGp9y,83,219201,0,1xBoZOfcOsqd77V6AENKYC,2020-07-23,argentine trap,argentine trap
2024-02-17,37,Bad Boy,Sayian Jimmy,1fTBr87WdB5OBBpVovXQOz,75,159101,1,5WN8wOXN4VxKVTxXlYfjXh,2023-11-10,"reggaeton chileno, chilean mambo, chilean trap, rkt, mambo, turreo",reggaeton chileno
2024-02-17,38,Quiero Creer,Luck Ra,4ZXZub1pPCWib6xlSHiTj6,66,145054,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-17,39,Columbia,Quevedo,0uqt3MShCD4uYCIRNm6d4o,92,186000,0,7mxdTElQPU15fNSi8X7CFx,2023-07-07,unknown,unknown
2024-02-17,40,PERRO NEGRO,Bad Bunny,7iQXYTyuG13aoeHxGG28Nh,96,162767,1,4FftCsAcXXD1nFO9RFUNFO,2023-10-13,"reggaeton, trap latino, urbano latino, latin",reggaeton
2024-02-17,41,ANDO,Jere Klein,4GvEuYAfJlICR2SpMDaBxQ,84,172774,1,3Yg6mB7aDyVFTZBMcJPG5B,2023-12-01,"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt",reggaeton chileno
2024-02-17,42,ATORRANTE - con Los Palmeras,Emanero & Ulises Bueno & Migrantes,3ezO8gfskSWM3rk0GTfhFl,77,252347,0,7J0ELTewKJkd25s6AbcV1l,2023-07-08,"cuarteto, cumbia",cuarteto
2024-02-17,43,NO DA MÁS,"YSY A, Duki, ONIRIA, Yesan 雪山",7jDYmAWdghEWmQyqwLpriE,78,168484,0,4XDH5D7YsE7B8xuhIBDyht,2023-11-11,"argentine trap, trap",argentine trap
2024-02-17,44,Lágrimas | CROSSOVER #4,"Big One, TINI, BM",1lSayCmr2lS6ndxELoabIG,78,167419,0,30aaqAqle120bcBU5IDkgr,2023-10-10,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-17,45,PRINCESITA DE ...,Jere Klein,7pNzulQGBP6v2g4A2KnAJ6,86,162397,1,3Yg6mB7aDyVFTZBMcJPG5B,2023-12-01,"reggaeton chileno, chilean mambo, chilean trap, mambo, rkt",reggaeton chileno
2024-02-17,46,Y TE VAS,Luck Ra,21RG4bCz6wb3iDCshmUGYT,72,148979,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-17,47,Salgo a Bailar,FMK & Emilia,7xX7bER73YZSE4m76OpMXV,77,157830,0,0uRoHlgfvgSwumltupp9vs,2023-07-14,argentine trap,argentine trap
2024-02-17,48,Los del Espacio,LIT killah,1Hs1uUl8o2VtDp1DABFq0O,85,338000,0,6DVg3IJPFr7JZDDXYcyPbU,2023-06-01,"argentine trap, trap latino, trap, urbano latino",argentine trap
2024-02-17,49,Lollipop,Darell,3cDyocF0Ibdfs1SFQk5cLZ,88,199946,1,11UJfH39O0VqLiQGLW0D0e,2023-07-28,"reggaeton, trap latino, dembow, urbano latino",reggaeton
2024-02-17,50,TU Y YO,KHEA & Emilia,00THZGfbizNvMUkJsQs74K,59,192517,0,6fP9gXEDhdBaWz6E08kqRr,2024-02-14,"argentine trap, trap, trap latino",argentine trap
2024-02-18,1,HOLA PERDIDA,Luck Ra,7JKptWv4YXmievid0HajID,75,166536,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-18,2,Una Foto Remix (feat. Emilia),Mesita & Nicki Nicole & Tiago PZK,1kqH58eGh2ZTOHwqBIB2tM,91,243898,0,4f47mbk3DOWJ16DXLnviMw,2024-01-05,"rkt, turreo, argentine trap, trap",rkt
2024-02-18,3,QUE ME FALTE TODO,Luck Ra,1TyBUtMxdmRfXhW3MmbxtQ,72,165918,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-18,4,Buscando Money,TWENTY SIX & Tayson Kryss,6vsKOJPjdxlYgRs8McgtCQ,86,150000,0,2dJSAvaObagSOskW5umnny,2023-07-21,"techengue, latin house, tech house",techengue
2024-02-18,5,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,6VciS3dRMpZhJiDxT8ArFi,95,187172,0,0HMTQPl6rJmP7sQEaRYHRo,2024-01-10,"argentine trap, trap latino, urbano latino",argentine trap
2024-02-18,6,Gata Only,FloyyMenor & Cris Mj,6XjDF6nds4DE2BBbagZol6,85,222000,1,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,reggaeton chileno,reggaeton chileno
2024-02-18,7,ROZE | DJ TAO Turreo Sessions #22,DJ Tao & Roze Oficial,5wcghdKONQcc5TKx9jCcns,83,155291,0,5jpQWN1yr0LVt6ksILGFIP,2023-11-23,"rkt, turreo, guaracha, cumbia",rkt
2024-02-18,8,La Morocha,Luck Ra,6vRQqxOhUFd78p5tL8jXr7,71,134144,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-18,9,Piel,Tiago PZK & Ke Personajes,6kPCcIAGoTeRrh8qrmKa90,78,141079,1,3s6jmSUxBLRxzKdevnFmJS,2024-02-01,"argentine trap, urbano latino",argentine trap
2024-02-18,10,LUNA,Feid,7bywjHOc0wSjGGbj04XbVi,97,196800,0,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,"reggaeton, urbano latino",reggaeton
2024-02-18,11,Inocente,Roze Oficial & Peipper,6gV8ALkSHfJi7Bprabr1FC,83,171500,0,1IwuM5jEXE9v58NVKUyrwk,2023-12-01,"rkt, turreo, cumbia, cuarteto",rkt
2024-02-18,12,Tal Para Cual,Salastkbron & Omar Varela,0mJRX0WnqWlu8Boe7gpQ1P,78,151224,0,2rqHSa1Lohs3fTDDFeFnBy,2024-01-11,"rkt, turreo, guaracha",rkt
2024-02-18,13,La_Original.mp3,Emilia,6Es8Sk3xe1HiJ2MXCfHHwR,85,140625,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-18,14,Exclusive.mp3,Emilia,5f4mOETLngamMDTJnbF9s7,84,120600,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-18,15,Bronceado - Remix,Marama & MYA & Robleis,5e0oCRJKwwnSViF2EC7BMU,82,156631,0,5QEaSrsQcGcGKa6GEDkjAr,2023-12-13,"cumbia, cuarteto",cumbia
2024-02-18,16,Sin Querer,Fer Vazquez & Flor Alvarez,0kVpyCPMT52a05026zHGiq,81,141071,1,5crzwGAdOnMyylNrwt8fWx,2023-12-14,"cumbia, cuarteto",cumbia
2024-02-18,17,Tacos Gucci,Anuel AA,1f9j6LO5166GQoE0CMA5tq,67,207157,1,2eKNfDT5uYZ3bB2ATYedD5,2024-02-15,"reggaeton, trap latino, urbano latino, latin",reggaeton
2024-02-18,18,SINVERGÜENZA - con Angela Torres,"Emanero, Karina, j mena, Angela Torres",2xbH0CuDbid800YW5nMPzR,80,217490,0,2j4yf0X00zieL424k90UVn,2023-12-05,"cuarteto, cumbia",cuarteto
2024-02-18,19,M.A.I,Milo j,3BJ9sUIHMqLpMGbDfrkp2x,88,184027,0,6yZnYBUtKfNEmfhgnzfXJE,2023-11-30,classical,classical
2024-02-18,20,Besos con Fernet,Rusherking & Marama,0pRLWXcfuI8J90yKFIoChO,81,147375,0,3nlRyxS7z8bxvwLed33LMT,2023-11-07,"argentine trap, cuarteto",argentine trap
2024-02-18,21,Mentiras | CROSSOVER #3,Big One & Ulises Bueno & Rusherking,6Z28dALKtAgZ7AZRfjMQjY,80,168000,0,1adrM169dtUitpsQomXsX3,2023-07-25,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-18,22,Un Finde | CROSSOVER #2,Big One & FMK & Ke Personajes,3tiJUOfAEqIrLFRQgGgdoY,85,162500,0,7cAfD0HludcAifXAbcIR80,2023-04-04,"argentine trap, cuarteto, cumbia",argentine trap
2024-02-18,23,FLECHAZO EN EL CENTRO,YSY A & Bhavi,4jn3R3KF5hx2fCiXlj89yE,82,185241,0,4n6BNKtpmZOYUyfecMzzpZ,2023-09-06,"argentine trap, trap",argentine trap
2024-02-18,24,Linda - Remix,Marka Akme & DJ Tao & Lauty Gram,7HrgGbnNKZKhBL70aFKpXk,81,234105,0,31O1cXWZUf4yRC28MwJ1wb,2023-09-27,"cumbia, rkt, turreo",cumbia
2024-02-18,25,Ni Una Ni Dos,BM,0H9WU0OIXPpbOVgzzOanXb,81,158535,1,2BrbrEMfRYAMmNPprw4Jey,2023-06-28,"rkt, turreo, cuarteto, cumbia",rkt
2024-02-18,26,Piscina,Maria Becerra & Chencho Corleone & Ovy On The Drums,6q6aChVJ5LLXFUSfakwpxW,82,225661,1,2dgGJoPFotq4qDUbzAKVU0,2023-11-08,argentine trap,argentine trap
2024-02-18,27,LA FALDA,Myke Towers,7iUtQNMRB8ZkKC4AmEuCJC,93,174229,1,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,"reggaeton, trap latino, urbano latino",reggaeton
2024-02-18,28,OJITOS ROJOS,Grupo Frontera,11PV8CaPqlto9Uejx92C35,81,221601,0,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2024-02-18,29,El Amor de Mi Vida,"Los Ángeles Azules, Maria Becerra",0N5qTofETElfJvRvpF3Mk6,62,184586,0,3qOtTVQrOweneiMPwaRme2,2023-08-18,"cumbia, cumbia sonidera, salsa",cumbia
2024-02-18,30,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",0u6JsFiEEXb6kaF0oqyeFi,69,204000,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-18,31,Mamichula - con Nicki Nicole,Trueno,0TUW9faHNaBmi89wsYGp9y,83,219201,0,1xBoZOfcOsqd77V6AENKYC,2020-07-23,argentine trap,argentine trap
2024-02-18,32,El Super Junte Rkt,Gusty dj & Salastkbron & Callejero Fino,1dtFrIzrr4DJZOHHESVwbt,78,383369,1,4kRkwZhpcxCFWP7NfWAGtY,2023-11-30,"rkt, turreo, guaracha",rkt
2024-02-18,33,Le Gustan lo' Flaites,El Joan & Celso El Potente,503S5275Zy5OLT175UG1u1,80,183328,1,4PnQsqptHyiWZFGLIeNWrK,2023-03-17,"reggaeton chileno, rkt, chilean mambo, turreo, chilean trap",reggaeton chileno
2024-02-18,34,Ahi Ahi,El negro tecla,5O9IqFNUVtjRlDpdKex3YH,79,176796,1,10b8qKyITW4qsKqatPr8q3,2021-12-08,"rkt, turreo, cumbia",rkt
2024-02-18,35,GTA.mp3,Emilia,6hv8hai0yo19JF2c6pppj6,77,151653,0,2qo8j9yZIsx66yDuUho2jp,2023-11-03,argentine trap,argentine trap
2024-02-18,36,Quiero Creer,Luck Ra,4ZXZub1pPCWib6xlSHiTj6,66,145054,0,3X0T1blaMiY2aev0wrbK1G,2024-02-02,"cuarteto, cumbia, argentine trap",cuarteto
2024-02-18,37,CORAZÓN VACÍO,Maria Becerra,3oNnzH6hmqIGIhJ1NcHlrh,83,160535,0,3YBQyY0Bj7bpxj0VHAse0P,2023-06-22,argentine trap,argentine trap
2024-02-18,38,Una Foto,Mesita,1kqH58eGh2ZTOHwqBIB2tM,79,122500,0,4f47mbk3DOWJ16DXLnviMw,2023-08-15,"rkt, turreo, argentine trap, trap",rkt
